,Tool,ID,Description,IaC,Provider,Severity,Query Document,Related Document
838,KICS,7f91992f-b4c8-43bf-9bf9-fae9ecdb6e3a,File Parameter With Wrong Consumes Property,OpenAPI,,Info,https://swagger.io/specification/v2/#operation-object,https://docs.kics.io/latest/queries/openapi-queries/7f91992f-b4c8-43bf-9bf9-fae9ecdb6e3a
839,KICS,3d7d7b6c-fb0a-475e-8a28-c125e30d15f0,Host With Invalid Pattern,OpenAPI,,Info,https://swagger.io/specification/v2/#swagger-object,https://docs.kics.io/latest/queries/openapi-queries/3d7d7b6c-fb0a-475e-8a28-c125e30d15f0
840,KICS,750f6448-27c0-49f8-a153-b81735c1e19c,Multi 'collectionformat' Not Valid For 'in' Parameter,OpenAPI,,Info,https://swagger.io/specification/v2/#parameterObject,https://docs.kics.io/latest/queries/openapi-queries/750f6448-27c0-49f8-a153-b81735c1e19c
841,KICS,b90033cf-ad9f-4fb9-acd1-1b9d6d278c87,Multiple Body Parameters In The Same Operation,OpenAPI,,Info,https://swagger.io/specification/v2/#parameterObject,https://docs.kics.io/latest/queries/openapi-queries/b90033cf-ad9f-4fb9-acd1-1b9d6d278c87
842,KICS,73c3bc54-3cc6-4c0a-b30a-e19f2abfc951,Non Body Parameter Without Schema,OpenAPI,,Info,https://swagger.io/specification/v2/#parameterObject,https://docs.kics.io/latest/queries/openapi-queries/73c3bc54-3cc6-4c0a-b30a-e19f2abfc951
843,KICS,5e5ecb9d-04b5-4e4f-b5a5-6ee04279b275,Object Without Required Property (v2),OpenAPI,,Info,https://swagger.io/specification/v2/,https://docs.kics.io/latest/queries/openapi-queries/5e5ecb9d-04b5-4e4f-b5a5-6ee04279b275
844,KICS,2cf35b40-ded3-43d6-9633-c8dcc8bcc822,Operation Example Mismatch Produces MimeType,OpenAPI,,Info,https://swagger.io/specification/v2/#exampleObject,https://docs.kics.io/latest/queries/openapi-queries/2cf35b40-ded3-43d6-9633-c8dcc8bcc822
845,KICS,eb3f9744-d24e-4614-b1ff-2a9514eca21c,Operation Object Parameters With 'body' And 'formatData' locations,OpenAPI,,Info,https://swagger.io/specification/v2/#parameterObject,https://docs.kics.io/latest/queries/openapi-queries/eb3f9744-d24e-4614-b1ff-2a9514eca21c
846,KICS,c3cab8c4-6c52-47a9-942b-c27f26fbd7d2,Parameter File Type Not In 'formData',OpenAPI,,Info,https://swagger.io/specification/v2/#parameterObject,https://docs.kics.io/latest/queries/openapi-queries/c3cab8c4-6c52-47a9-942b-c27f26fbd7d2
847,KICS,fb889ae9-2d16-40b5-b41f-9da716c5abc1,Parameter JSON Reference Does Not Exist (v2),OpenAPI,,Info,https://swagger.io/specification/v2/#parameterObject,https://docs.kics.io/latest/queries/openapi-queries/fb889ae9-2d16-40b5-b41f-9da716c5abc1
848,KICS,2596545e-1757-4ff7-a15a-8a9a180a42f3,Parameter Object With Incorrect Ref (v2),OpenAPI,,Info,https://swagger.io/specification/v2/#parameter-object,https://docs.kics.io/latest/queries/openapi-queries/2596545e-1757-4ff7-a15a-8a9a180a42f3
849,KICS,750b40be-4bac-4f59-bdc4-1ca0e6c3450e,Property Not Unique,OpenAPI,,Info,https://swagger.io/specification/v2/#schemaObject,https://docs.kics.io/latest/queries/openapi-queries/750b40be-4bac-4f59-bdc4-1ca0e6c3450e
850,KICS,bccfa089-89e4-47e0-a0e5-185fe6902220,Response Object With Incorrect Ref (v2),OpenAPI,,Info,https://swagger.io/specification/v2/#responses-object,https://docs.kics.io/latest/queries/openapi-queries/bccfa089-89e4-47e0-a0e5-185fe6902220
851,KICS,e9db5fb4-6a84-4abb-b4af-3b94fbdace6d,Responses JSON Reference Does Not Exists (v2),OpenAPI,,Info,https://swagger.io/specification/v2/#responsesDefinitionsObject,https://docs.kics.io/latest/queries/openapi-queries/e9db5fb4-6a84-4abb-b4af-3b94fbdace6d
852,KICS,98295b32-ec09-4b5b-89a9-39853197f914,Schema JSON Reference Does Not Exist (v2),OpenAPI,,Info,https://swagger.io/specification/v2/#definitionsObject,https://docs.kics.io/latest/queries/openapi-queries/98295b32-ec09-4b5b-89a9-39853197f914
853,KICS,0220e1c5-65d1-49dd-b7c2-cef6d6cb5283,Schema Object Incorrect Ref (v2),OpenAPI,,Info,https://swagger.io/specification/v2/#schema-object,https://docs.kics.io/latest/queries/openapi-queries/0220e1c5-65d1-49dd-b7c2-cef6d6cb5283
854,KICS,429b2106-ba37-43ba-9727-7f699cc611e1,Unknown Property (v2),OpenAPI,,Info,https://swagger.io/specification/v2/,https://docs.kics.io/latest/queries/openapi-queries/429b2106-ba37-43ba-9727-7f699cc611e1
855,KICS,86b1fa30-9790-4980-994d-a27e0f6f27c1,Cleartext Credentials With Basic Authentication For Operation,OpenAPI,,Medium,https://swagger.io/specification/#operation-object,https://docs.kics.io/latest/queries/openapi-queries/86b1fa30-9790-4980-994d-a27e0f6f27c1
856,KICS,8db5544e-4874-4baa-9322-e9f75a2d219e,Field 'securityScheme' On Components Is Undefined,OpenAPI,,Medium,https://swagger.io/specification/#security-scheme-object,https://docs.kics.io/latest/queries/openapi-queries/8db5544e-4874-4baa-9322-e9f75a2d219e
857,KICS,77276d82-4f45-4cf1-8e2b-4d345b936228,Global Security Scheme Using Basic Authentication,OpenAPI,,Medium,https://swagger.io/specification/#security-scheme-object,https://docs.kics.io/latest/queries/openapi-queries/77276d82-4f45-4cf1-8e2b-4d345b936228
858,KICS,52c0d841-60d6-4a81-88dd-c35fef36d315,Invalid OAuth2 Authorization URL (v3),OpenAPI,,Medium,https://swagger.io/specification/#oauth-flow-object,https://docs.kics.io/latest/queries/openapi-queries/52c0d841-60d6-4a81-88dd-c35fef36d315
859,KICS,3ba0cca1-b815-47bf-ac62-1e584eb64a05,Invalid OAuth2 Token URL (v3),OpenAPI,,Medium,https://swagger.io/specification/#oauth-flow-object,https://docs.kics.io/latest/queries/openapi-queries/3ba0cca1-b815-47bf-ac62-1e584eb64a05
860,KICS,39cb32f2-3a42-4af0-8037-82a7a9654b6c,OAuth2 With Implicit Flow,OpenAPI,,Medium,https://swagger.io/specification/#oauth-flows-object,https://docs.kics.io/latest/queries/openapi-queries/39cb32f2-3a42-4af0-8037-82a7a9654b6c
861,KICS,3979b0a4-532c-4ea7-86e4-34c090eaa4f2,OAuth2 With Password Flow,OpenAPI,,Medium,https://swagger.io/specification/#oauth-flows-object,https://docs.kics.io/latest/queries/openapi-queries/3979b0a4-532c-4ea7-86e4-34c090eaa4f2
862,KICS,06764426-3c56-407e-981f-caa25db1c149,Security Scheme HTTP Unknown Scheme,OpenAPI,,Medium,https://swagger.io/specification/#security-scheme-object,https://docs.kics.io/latest/queries/openapi-queries/06764426-3c56-407e-981f-caa25db1c149
863,KICS,2d8c175a-6d90-412b-8b0e-e034ea49a1fe,Global Server Object Uses HTTP,OpenAPI,,Medium,https://swagger.io/specification/#server-object,https://docs.kics.io/latest/queries/openapi-queries/2d8c175a-6d90-412b-8b0e-e034ea49a1fe
864,KICS,9670f240-7b4d-4955-bd93-edaa9fa38b58,Path Server Object Uses HTTP (v3),OpenAPI,,Medium,https://swagger.io/specification/#server-object,https://docs.kics.io/latest/queries/openapi-queries/9670f240-7b4d-4955-bd93-edaa9fa38b58
865,KICS,f79b9d26-e945-44e7-98a1-b93f0f7a68a0,Media Type Object Without Schema,OpenAPI,,Medium,https://swagger.io/specification/#media-type-object,https://docs.kics.io/latest/queries/openapi-queries/f79b9d26-e945-44e7-98a1-b93f0f7a68a0
866,KICS,8fe1846f-52cc-4413-ace9-1933d7d23672,Parameter Object Without Schema,OpenAPI,,Medium,https://swagger.io/specification/#parameter-object,https://docs.kics.io/latest/queries/openapi-queries/8fe1846f-52cc-4413-ace9-1933d7d23672
867,KICS,50de3b5b-6465-4e06-a9b0-b4c2ba34326b,Header Object Without Schema,OpenAPI,,Medium,https://swagger.io/specification/#header-object,https://docs.kics.io/latest/queries/openapi-queries/50de3b5b-6465-4e06-a9b0-b4c2ba34326b
868,KICS,40e1d1bf-11a9-4f63-a3a2-a8b84c602839,API Key Exposed In Global Security Scheme,OpenAPI,,Low,https://swagger.io/specification/#security-scheme-object,https://docs.kics.io/latest/queries/openapi-queries/40e1d1bf-11a9-4f63-a3a2-a8b84c602839
869,KICS,68e5fcac-390c-4939-a373-6074b7be7c71,Security Scheme Using HTTP Basic,OpenAPI,,Low,https://swagger.io/specification/#security-scheme-object,https://docs.kics.io/latest/queries/openapi-queries/68e5fcac-390c-4939-a373-6074b7be7c71
870,KICS,a4247b11-890b-45df-bf42-350a7a3af9be,Security Scheme Using HTTP Digest,OpenAPI,,Low,https://swagger.io/specification/#security-scheme-object,https://docs.kics.io/latest/queries/openapi-queries/a4247b11-890b-45df-bf42-350a7a3af9be
871,KICS,f525cc92-9050-4c41-a75c-890dc6f64449,Security Scheme Using HTTP Negotiate,OpenAPI,,Low,https://swagger.io/specification/#security-scheme-object,https://docs.kics.io/latest/queries/openapi-queries/f525cc92-9050-4c41-a75c-890dc6f64449
872,KICS,1bc3205c-0d60-44e6-84f3-44fbf4dac5b3,Security Scheme Using Oauth 1.0,OpenAPI,,Low,https://swagger.io/specification/#security-scheme-object,https://docs.kics.io/latest/queries/openapi-queries/1bc3205c-0d60-44e6-84f3-44fbf4dac5b3
873,KICS,462d6a1d-fed9-4d75-bb9e-3de902f35e6e,Undefined Scope 'securityScheme' On 'security' Field On Operations,OpenAPI,,Low,https://swagger.io/specification/#oauth-flow-object,https://docs.kics.io/latest/queries/openapi-queries/462d6a1d-fed9-4d75-bb9e-3de902f35e6e
874,KICS,23a9e2d9-8738-4556-a71c-2802b6ffa022,Undefined Scope 'securityScheme' On Global 'security' Field,OpenAPI,,Low,https://swagger.io/specification/#oauth-flow-object,https://docs.kics.io/latest/queries/openapi-queries/23a9e2d9-8738-4556-a71c-2802b6ffa022
875,KICS,9f88c88d-824d-4d9a-b985-e22977046042,Additional Properties Too Permissive,OpenAPI,,Low,https://swagger.io/specification/#schema-object,https://docs.kics.io/latest/queries/openapi-queries/9f88c88d-824d-4d9a-b985-e22977046042
876,KICS,a19c3bbd-c056-40d7-9e1c-eeb0634e320d,Additional Properties Too Restrictive,OpenAPI,,Low,https://swagger.io/specification/#schema-object,https://docs.kics.io/latest/queries/openapi-queries/a19c3bbd-c056-40d7-9e1c-eeb0634e320d
877,KICS,105e20dd-8449-4d71-95c6-d5dac96639af,Success Response Code Undefined for Trace Operation,OpenAPI,,Low,https://swagger.io/specification/#operation-object,https://docs.kics.io/latest/queries/openapi-queries/105e20dd-8449-4d71-95c6-d5dac96639af
878,KICS,d15db953-a553-4b8a-9a14-a3d62ea3d79d,Components Callback Definition Is Unused,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/d15db953-a553-4b8a-9a14-a3d62ea3d79d
879,KICS,b05bb927-2df5-43cc-8d7b-6825c0e71625,Components Example Definition Is Unused,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/b05bb927-2df5-43cc-8d7b-6825c0e71625
880,KICS,a68da022-e95a-4bc2-97d3-481e0bd6d446,Components Header Definition Is Unused,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/a68da022-e95a-4bc2-97d3-481e0bd6d446
881,KICS,c19779a9-5774-4d2f-a3a1-a99831730375,Components Link Definition Is Unused,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/c19779a9-5774-4d2f-a3a1-a99831730375
882,KICS,698a464e-bb3e-4ba8-ab5e-e6599b7644a0,Components Parameter Definition Is Unused,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/698a464e-bb3e-4ba8-ab5e-e6599b7644a0
883,KICS,6b76f589-9713-44ab-97f5-59a3dba1a285,Components Request Body Definition Is Unused,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/6b76f589-9713-44ab-97f5-59a3dba1a285
884,KICS,9c3ea128-7e9a-4b4c-8a32-75ad17a2d3ae,Components Response Definition Is Unused,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/9c3ea128-7e9a-4b4c-8a32-75ad17a2d3ae
885,KICS,962fa01e-b791-4dcc-b04a-4a3e7389be5e,Components Schema Definition Is Unused,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/962fa01e-b791-4dcc-b04a-4a3e7389be5e
886,KICS,4cd8de87-b595-48b6-ab3c-1904567135ab,Encoding Header 'Content-Type' Improperly Defined,OpenAPI,,Info,https://swagger.io/specification/#media-type-object,https://docs.kics.io/latest/queries/openapi-queries/4cd8de87-b595-48b6-ab3c-1904567135ab
887,KICS,cf4a5f45-a27b-49df-843a-9911dbfe71d4,Invalid Media Type Value (v3),OpenAPI,,Info,https://swagger.io/specification/#media-type-object,https://docs.kics.io/latest/queries/openapi-queries/cf4a5f45-a27b-49df-843a-9911dbfe71d4
888,KICS,59c2f769-7cc2-49c8-a3de-4e211135cfab,Property 'allowEmptyValue' Ignored,OpenAPI,,Info,https://swagger.io/specification/#parameter-object,https://docs.kics.io/latest/queries/openapi-queries/59c2f769-7cc2-49c8-a3de-4e211135cfab
889,KICS,4190dda7-af03-4cf0-a128-70ac1661ca09,Property 'allowReserved' of Encoding Object Ignored,OpenAPI,,Info,https://swagger.io/specification/#encoding-object,https://docs.kics.io/latest/queries/openapi-queries/4190dda7-af03-4cf0-a128-70ac1661ca09
890,KICS,a4dd69b8-49fa-45d2-a060-c76655405b05,Property 'explode' of Encoding Object Ignored,OpenAPI,,Info,https://swagger.io/specification/#encoding-object,https://docs.kics.io/latest/queries/openapi-queries/a4dd69b8-49fa-45d2-a060-c76655405b05
891,KICS,d3ea644a-9a5c-4fee-941f-f8a6786c0470,Property 'style' of Encoding Object Ignored,OpenAPI,,Info,https://swagger.io/specification/#encoding-object,https://docs.kics.io/latest/queries/openapi-queries/d3ea644a-9a5c-4fee-941f-f8a6786c0470
892,KICS,a5375be3-521c-43bb-9eab-e2432e368ee4,Unknown Prefix (v3),OpenAPI,,Info,https://swagger.io/specification/#media-type-object,https://docs.kics.io/latest/queries/openapi-queries/a5375be3-521c-43bb-9eab-e2432e368ee4
893,KICS,f29904c8-6041-4bca-b043-dfa0546b8079,Callback JSON Reference Does Not Exist,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/f29904c8-6041-4bca-b043-dfa0546b8079
894,KICS,ba066cda-e808-450d-92b6-f29109754d45,Callback Object With Incorrect Ref,OpenAPI,,Info,https://swagger.io/specification/#callback-object,https://docs.kics.io/latest/queries/openapi-queries/ba066cda-e808-450d-92b6-f29109754d45
895,KICS,151331e2-11f4-4bb6-bd35-9a005e695087,Components Object Fixed Field Key Improperly Named,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/151331e2-11f4-4bb6-bd35-9a005e695087
896,KICS,5915c20f-dffa-4cee-b5d4-f457ddc0151a,Empty Array,OpenAPI,,Info,https://swagger.io/specification/,https://docs.kics.io/latest/queries/openapi-queries/5915c20f-dffa-4cee-b5d4-f457ddc0151a
897,KICS,cd7a52cf-8d7f-4cfe-bbeb-6306d23f576b,Encoding Map Key Mismatch Schema Defined Properties,OpenAPI,,Info,https://swagger.io/specification/#media-type-object,https://docs.kics.io/latest/queries/openapi-queries/cd7a52cf-8d7f-4cfe-bbeb-6306d23f576b
898,KICS,6a2c219f-da5e-4745-941e-5ea8cde23356,Example JSON Reference Does Not Exist,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/6a2c219f-da5e-4745-941e-5ea8cde23356
899,KICS,bac56e3c-1f71-4a74-8ae6-2fba07efcddb,Example JSON Reference Outside Components Examples,OpenAPI,,Info,https://swagger.io/specification/#reference-object,https://docs.kics.io/latest/queries/openapi-queries/bac56e3c-1f71-4a74-8ae6-2fba07efcddb
900,KICS,376c9390-7e9e-4cb8-a067-fd31c05451fd,Header JSON Reference Does Not Exist,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/376c9390-7e9e-4cb8-a067-fd31c05451fd
901,KICS,2d6646f4-2946-420f-8c14-3232d49ae0cb,Header Object With Incorrect Ref,OpenAPI,,Info,https://swagger.io/specification/#responses-object,https://docs.kics.io/latest/queries/openapi-queries/2d6646f4-2946-420f-8c14-3232d49ae0cb
902,KICS,26f06397-36d8-4ce7-b993-17711261d777,Invalid Content Type For Multiple Files Upload,OpenAPI,,Info,https://swagger.io/docs/specification/describing-request-body/file-upload/,https://docs.kics.io/latest/queries/openapi-queries/26f06397-36d8-4ce7-b993-17711261d777
903,KICS,801f0c6a-a834-4467-89c6-ddecffb46b5a,Link JSON Reference Does Not Exist,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/801f0c6a-a834-4467-89c6-ddecffb46b5a
904,KICS,b9db8a10-020c-49ca-88c6-780e5fdb4328,Link Object Incorrect Ref,OpenAPI,,Info,https://swagger.io/specification/#link-object,https://docs.kics.io/latest/queries/openapi-queries/b9db8a10-020c-49ca-88c6-780e5fdb4328
905,KICS,c5bb7461-aa57-470b-a714-3bc3d74f4669,Link Object OperationId Does Not Target Operation Object,OpenAPI,,Info,https://swagger.io/specification/#link-object,https://docs.kics.io/latest/queries/openapi-queries/c5bb7461-aa57-470b-a714-3bc3d74f4669
906,KICS,60fb6621-9f02-473b-9424-ba9a825747d3,Link Object With Both 'operationId' And 'operationRef',OpenAPI,,Info,https://swagger.io/specification/#link-object,https://docs.kics.io/latest/queries/openapi-queries/60fb6621-9f02-473b-9424-ba9a825747d3
907,KICS,d172a060-8569-4412-8045-3560ebd477e8,Object Without Required Property (v3),OpenAPI,,Info,https://swagger.io/specification/,https://docs.kics.io/latest/queries/openapi-queries/d172a060-8569-4412-8045-3560ebd477e8
908,KICS,2e275f16-b627-4d3f-ae73-a6153a23ae8f,Parameter JSON Reference Does Not Exist (v3),OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/2e275f16-b627-4d3f-ae73-a6153a23ae8f
909,KICS,8bfed1c6-2d59-4924-bc7f-9b9d793ed0df,Parameter Object Content With Multiple Entries,OpenAPI,,Info,https://swagger.io/specification/#parameter-object,https://docs.kics.io/latest/queries/openapi-queries/8bfed1c6-2d59-4924-bc7f-9b9d793ed0df
910,KICS,d40f27e6-15fb-4b56-90f8-fc0ff0291c51,Parameter Object With Incorrect Ref (v3),OpenAPI,,Info,https://swagger.io/specification/#parameter-object,https://docs.kics.io/latest/queries/openapi-queries/d40f27e6-15fb-4b56-90f8-fc0ff0291c51
911,KICS,31dd6fc0-f274-493b-9614-e063086c19fc,Parameter Object With Schema And Content,OpenAPI,,Info,https://swagger.io/specification/#parameter-object,https://docs.kics.io/latest/queries/openapi-queries/31dd6fc0-f274-493b-9614-e063086c19fc
912,KICS,46facedc-f243-4108-ab33-583b807d50b0,Parameter Object With Undefined Type,OpenAPI,,Info,https://swagger.io/specification/#parameter-object,https://docs.kics.io/latest/queries/openapi-queries/46facedc-f243-4108-ab33-583b807d50b0
913,KICS,7f203940-39c4-4ea7-91ee-7aba16bca9e2,Property 'allowReserved' Improperly Defined,OpenAPI,,Info,https://swagger.io/specification/#parameter-object,https://docs.kics.io/latest/queries/openapi-queries/7f203940-39c4-4ea7-91ee-7aba16bca9e2
914,KICS,ca02f4e8-d3ae-4832-b7db-bb037516d9e7,Request Body JSON Reference Does Not Exist,OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/ca02f4e8-d3ae-4832-b7db-bb037516d9e7
915,KICS,58f06434-a88c-4f74-826c-db7e10cc7def,Request Body Object With Incorrect Media Type,OpenAPI,,Info,https://swagger.io/specification/#media-type-object,https://docs.kics.io/latest/queries/openapi-queries/58f06434-a88c-4f74-826c-db7e10cc7def
916,KICS,0f6cd0ab-c366-4595-84fc-fbd8b9901e4d,Request Body With Incorrect Ref,OpenAPI,,Info,https://swagger.io/specification/#request-body-object,https://docs.kics.io/latest/queries/openapi-queries/0f6cd0ab-c366-4595-84fc-fbd8b9901e4d
917,KICS,7a01dfbd-da62-4165-aed7-71349ad42ab4,Response JSON Reference Does Not Exist (v3),OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/7a01dfbd-da62-4165-aed7-71349ad42ab4
918,KICS,b3871dd8-9333-4d6c-bd52-67eb898b71ab,Response Object With Incorrect Ref (v3),OpenAPI,,Info,https://swagger.io/specification/#responses-object,https://docs.kics.io/latest/queries/openapi-queries/b3871dd8-9333-4d6c-bd52-67eb898b71ab
919,KICS,015eac96-6313-43c0-84e5-81b1374fa637,Schema JSON Reference Does Not Exist (v3),OpenAPI,,Info,https://swagger.io/specification/#components-object,https://docs.kics.io/latest/queries/openapi-queries/015eac96-6313-43c0-84e5-81b1374fa637
920,KICS,4cac7ace-b0fb-477d-830d-65395d9109d9,Schema Object Incorrect Ref (v3),OpenAPI,,Info,https://swagger.io/specification/#schema-object,https://docs.kics.io/latest/queries/openapi-queries/4cac7ace-b0fb-477d-830d-65395d9109d9
921,KICS,d2361d58-361c-49f0-9e50-b957fd608b29,Schema With Both ReadOnly And WriteOnly,OpenAPI,,Info,https://swagger.io/specification/#schema-object,https://docs.kics.io/latest/queries/openapi-queries/d2361d58-361c-49f0-9e50-b957fd608b29
922,KICS,ab1263c2-81df-46f0-9f2c-0b62fdb68419,Security Field Undefined,OpenAPI,,Info,https://swagger.io/specification/#security-requirement-object,https://docs.kics.io/latest/queries/openapi-queries/ab1263c2-81df-46f0-9f2c-0b62fdb68419
923,KICS,20a482d5-c5d9-4a7a-b7a4-60d0805047b4,Security Operation Field Undefined,OpenAPI,,Info,https://swagger.io/specification/#operation-object,https://docs.kics.io/latest/queries/openapi-queries/20a482d5-c5d9-4a7a-b7a4-60d0805047b4
924,KICS,37140f7f-724a-4c87-a536-e9cee1d61533,Security Requirement Object With Wrong Scopes,OpenAPI,,Info,https://swagger.io/specification/#security-requirement-object,https://docs.kics.io/latest/queries/openapi-queries/37140f7f-724a-4c87-a536-e9cee1d61533
925,KICS,8aee4754-970d-4c5f-8142-a49dfe388b1a,Server Object Variable Not Used,OpenAPI,,Info,https://swagger.io/specification/#server-variable-object,https://docs.kics.io/latest/queries/openapi-queries/8aee4754-970d-4c5f-8142-a49dfe388b1a
926,KICS,a0bf7382-5d5a-4224-924c-3db8466026c9,Server URL Not Absolute,OpenAPI,,Info,https://swagger.io/specification/#server-object,https://docs.kics.io/latest/queries/openapi-queries/a0bf7382-5d5a-4224-924c-3db8466026c9
927,KICS,8d0921d6-4131-461f-a253-99e873f8f77e,Server URL Uses Undefined Variables,OpenAPI,,Info,https://swagger.io/specification/#server-object,https://docs.kics.io/latest/queries/openapi-queries/8d0921d6-4131-461f-a253-99e873f8f77e
928,KICS,c66ebeaa-676c-40dc-a3ff-3e49395dcd5e,Servers Array Undefined,OpenAPI,,Info,https://swagger.io/specification/#server-object,https://docs.kics.io/latest/queries/openapi-queries/c66ebeaa-676c-40dc-a3ff-3e49395dcd5e
929,KICS,fb7d81e7-4150-48c4-b914-92fc05da6a2f,Unknown Property (v3),OpenAPI,,Info,https://swagger.io/specification/,https://docs.kics.io/latest/queries/openapi-queries/fb7d81e7-4150-48c4-b914-92fc05da6a2f
930,KICS,da31d54b-ad54-41dc-95eb-8b3828629213,Global Security Field Has An Empty Array (v2),OpenAPI,,High,https://swagger.io/specification/v2/#security-requirement-object,-
931,KICS,d674aea4-ba8b-454b-bb97-88a772ea33f0,Global Security Field Has An Empty Array (v3),OpenAPI,,High,https://swagger.io/specification/#security-requirement-object,https://docs.kics.io/latest/queries/openapi-queries/d674aea4-ba8b-454b-bb97-88a772ea33f0
932,KICS,292919fb-7b26-4454-bee9-ce29094768dd,Global security field has an empty object (v2),OpenAPI,,High,https://swagger.io/specification/v2/#security-requirement-object,-
933,KICS,543e38f4-1eee-479e-8eb0-15257013aa0a,Global security field has an empty object (v3),OpenAPI,,High,https://swagger.io/specification/#security-requirement-object,https://docs.kics.io/latest/queries/openapi-queries/543e38f4-1eee-479e-8eb0-15257013aa0a
934,KICS,74703c89-0ea2-49ab-a7db-bf04f19f5a57,Global Security Field Is Undefined (v2),OpenAPI,,High,https://swagger.io/specification/v2/#securityRequirementObject,-
935,KICS,8af270ce-298b-4405-9922-82a10aee7a4f,Global Security Field Is Undefined (v3),OpenAPI,,High,https://swagger.io/specification/#security-requirement-object,https://docs.kics.io/latest/queries/openapi-queries/8af270ce-298b-4405-9922-82a10aee7a4f
936,KICS,586abcee-9653-462d-ad7b-2638a32bd6e6,No Global And Operation Security Defined (v2),OpenAPI,,High,https://swagger.io/specification/v2/#security-requirement-object,-
937,KICS,96729c6b-7400-4d9e-9807-17f00cdde4d2,No Global And Operation Security Defined (v3),OpenAPI,,High,https://swagger.io/specification/#security-requirement-object,https://docs.kics.io/latest/queries/openapi-queries/96729c6b-7400-4d9e-9807-17f00cdde4d2
938,KICS,5d29effc-5d68-481f-9721-d74e5919226b,Security Field On Operations Has An Empty Array (v2),OpenAPI,,High,https://swagger.io/specification/v2/#operation-object,-
939,KICS,663c442d-f918-4f62-b096-0bf5dcbeb655,Security Field On Operations Has An Empty Array (v3),OpenAPI,,High,https://swagger.io/specification/#operation-object,https://docs.kics.io/latest/queries/openapi-queries/663c442d-f918-4f62-b096-0bf5dcbeb655
940,KICS,74581e3b-1d55-4323-a139-5959a7b3abc5,Security Field On Operations Has An Empty Object Definition (v2),OpenAPI,,High,https://swagger.io/specification/v2/#operation-object,-
941,KICS,baade968-7467-41e4-bf22-83ca222f5800,Security Field On Operations Has An Empty Object Definition (v3),OpenAPI,,High,https://swagger.io/specification/#operation-object,https://docs.kics.io/latest/queries/openapi-queries/baade968-7467-41e4-bf22-83ca222f5800
942,KICS,99eb2c95-2040-4104-9e7c-e16f7474d218,Array Without Maximum Number of Items (v2),OpenAPI,,Medium,https://swagger.io/specification/v2/#parameterObject,-
943,KICS,6998389e-66b2-473d-8d05-c8d71ac4d04d,Array Without Maximum Number of Items (v3),OpenAPI,,Medium,https://swagger.io/specification/#schema-object,https://docs.kics.io/latest/queries/openapi-queries/6998389e-66b2-473d-8d05-c8d71ac4d04d
944,KICS,3d28f751-bc18-4f83-ace0-216b6086410b,JSON Object Schema Without Properties (v2),OpenAPI,,Medium,https://swagger.io/specification/v2/#schemaObject,-
945,KICS,9d967a2b-9d64-41a6-abea-dfc4960299bd,JSON Object Schema Without Properties (v3),OpenAPI,,Medium,https://swagger.io/specification/#schema-object,https://docs.kics.io/latest/queries/openapi-queries/9d967a2b-9d64-41a6-abea-dfc4960299bd
946,KICS,62d52544-82ef-4b75-8308-cad49d50212b,JSON Object Schema Without Type (v2),OpenAPI,,Medium,https://swagger.io/specification/v2/#schemaObject,-
947,KICS,e2ffa504-d22a-4c94-b6c5-f661849d2db7,JSON Object Schema Without Type (v3),OpenAPI,,Medium,https://swagger.io/specification/#schema-object,https://docs.kics.io/latest/queries/openapi-queries/e2ffa504-d22a-4c94-b6c5-f661849d2db7
948,KICS,afde15cf-9444-4126-8c62-41cd79db1d1d,Pattern Undefined (v2),OpenAPI,,Medium,https://swagger.io/specification/v2/#schemaObject,-
949,KICS,00b78adf-b83f-419c-8ed8-c6018441dd3a,Pattern Undefined (v3),OpenAPI,,Medium,https://swagger.io/specification/#schema-object,https://docs.kics.io/latest/queries/openapi-queries/00b78adf-b83f-419c-8ed8-c6018441dd3a
