Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
Checkov,CKV_ANSIBLE_4,Ensure that SSL validation isn't disabled with yum,NaN,Ansible,NaN,Ansible,NaN,[YumSslVerify.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/YumSslVerify.py),NaN
Checkov,CKV_ANSIBLE_4,Ensure that SSL validation isn't disabled with yum,NaN,Ansible,NaN,Ansible,NaN,[YumSslVerify.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/YumSslVerify.py),NaN
Checkov,CKV_ANSIBLE_4,Ensure that SSL validation isn't disabled with yum,NaN,Ansible,NaN,Ansible,NaN,[YumSslVerify.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/YumSslVerify.py),NaN
Checkov,CKV_ANSIBLE_4,Ensure that SSL validation isn't disabled with yum,NaN,Ansible,NaN,Ansible,NaN,[YumSslVerify.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/YumSslVerify.py),NaN
Checkov,CKV_ANSIBLE_4,Ensure that SSL validation isn't disabled with yum,NaN,Ansible,NaN,Ansible,NaN,[YumSslVerify.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/YumSslVerify.py),NaN
Checkov,CKV_ANSIBLE_4,Ensure that SSL validation isn't disabled with yum,NaN,Ansible,NaN,Ansible,NaN,[YumSslVerify.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/YumSslVerify.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_5,Ensure that packages with untrusted or missing signatures are not used,NaN,Ansible,NaN,Ansible,NaN,[AptAllowUnauthenticated.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptAllowUnauthenticated.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV_ANSIBLE_6,"Ensure that the force parameter is not used, as it disables signature validation and allows packages to be downgraded which can leave the system in a broken or inconsistent state",NaN,Ansible,NaN,Ansible,NaN,[AptForce.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/task/builtin/AptForce.py),NaN
Checkov,CKV2_ANSIBLE_1,Ensure that HTTPS url is used with uri,NaN,Ansible,NaN,Ansible,NaN,[UriHttpsOnly.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/UriHttpsOnly.yaml),NaN
Checkov,CKV2_ANSIBLE_1,Ensure that HTTPS url is used with uri,NaN,Ansible,NaN,Ansible,NaN,[UriHttpsOnly.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/UriHttpsOnly.yaml),NaN
Checkov,CKV2_ANSIBLE_2,Ensure that HTTPS url is used with get_url,NaN,Ansible,NaN,Ansible,NaN,[GetUrlHttpsOnly.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/GetUrlHttpsOnly.yaml),NaN
Checkov,CKV2_ANSIBLE_2,Ensure that HTTPS url is used with get_url,NaN,Ansible,NaN,Ansible,NaN,[GetUrlHttpsOnly.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/GetUrlHttpsOnly.yaml),NaN
Checkov,CKV2_ANSIBLE_3,Ensure block is handling task errors properly,NaN,Ansible,NaN,Ansible,NaN,[BlockErrorHandling.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/BlockErrorHandling.yaml),NaN
Checkov,CKV2_ANSIBLE_4,Ensure that packages with untrusted or missing GPG signatures are not used by dnf,NaN,Ansible,NaN,Ansible,NaN,[DnfDisableGpgCheck.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/DnfDisableGpgCheck.yaml),NaN
Checkov,CKV2_ANSIBLE_4,Ensure that packages with untrusted or missing GPG signatures are not used by dnf,NaN,Ansible,NaN,Ansible,NaN,[DnfDisableGpgCheck.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/DnfDisableGpgCheck.yaml),NaN
Checkov,CKV2_ANSIBLE_5,Ensure that SSL validation isn't disabled with dnf,NaN,Ansible,NaN,Ansible,NaN,[DnfSslVerify.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/DnfSslVerify.yaml),NaN
Checkov,CKV2_ANSIBLE_5,Ensure that SSL validation isn't disabled with dnf,NaN,Ansible,NaN,Ansible,NaN,[DnfSslVerify.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/DnfSslVerify.yaml),NaN
Checkov,CKV2_ANSIBLE_6,Ensure that certificate validation isn't disabled with dnf,NaN,Ansible,NaN,Ansible,NaN,[DnfValidateCerts.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/DnfValidateCerts.yaml),NaN
Checkov,CKV2_ANSIBLE_6,Ensure that certificate validation isn't disabled with dnf,NaN,Ansible,NaN,Ansible,NaN,[DnfValidateCerts.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/ansible/checks/graph_checks/DnfValidateCerts.yaml),NaN
Checkov,CKV_ARGO_1,Ensure Workflow pods are not using the default ServiceAccount,NaN,Argo Workflows,NaN,argo,NaN,[DefaultServiceAccount.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/argo_workflows/checks/template/DefaultServiceAccount.py),NaN
Checkov,CKV_ARGO_2,Ensure Workflow pods are running as non-root user,NaN,Argo Workflows,NaN,argo,NaN,[RunAsNonRoot.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/argo_workflows/checks/template/RunAsNonRoot.py),NaN
Checkov,CKV_AWS_1,"Ensure IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,Terraform,NaN,AWS,NaN,[AdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/data/aws/AdminPolicyDocument.py),NaN
Checkov,CKV_AWS_1,"Ensure IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,serverless,NaN,AWS,NaN,[AdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/serverless/checks/function/aws/AdminPolicyDocument.py),NaN
Checkov,CKV_AWS_2,Ensure ALB protocol is HTTPS,NaN,Cloudformation,NaN,AWS,NaN,[ALBListenerHTTPS.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/ALBListenerHTTPS.py),NaN
Checkov,CKV_AWS_2,Ensure ALB protocol is HTTPS,NaN,Terraform,NaN,AWS,NaN,[ALBListenerHTTPS.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ALBListenerHTTPS.py),NaN
Checkov,CKV_AWS_2,Ensure ALB protocol is HTTPS,NaN,Terraform,NaN,AWS,NaN,[ALBListenerHTTPS.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ALBListenerHTTPS.py),NaN
Checkov,CKV_AWS_3,Ensure all data stored in the EBS is securely encrypted,NaN,Cloudformation,NaN,AWS,NaN,[EBSEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/EBSEncryption.py),NaN
Checkov,CKV_AWS_3,Ensure all data stored in the EBS is securely encrypted,NaN,Terraform,NaN,AWS,NaN,[EBSEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/EBSEncryption.py),NaN
Checkov,CKV_AWS_5,Ensure all data stored in the Elasticsearch is securely encrypted at rest,NaN,Cloudformation,NaN,AWS,NaN,[ElasticsearchEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/ElasticsearchEncryption.py),NaN
Checkov,CKV_AWS_5,Ensure all data stored in the Elasticsearch is securely encrypted at rest,NaN,Terraform,NaN,AWS,NaN,[ElasticsearchEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ElasticsearchEncryption.py),NaN
Checkov,CKV_AWS_5,Ensure all data stored in the Elasticsearch is securely encrypted at rest,NaN,Terraform,NaN,AWS,NaN,[ElasticsearchEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ElasticsearchEncryption.py),NaN
Checkov,CKV_AWS_6,Ensure all Elasticsearch has node-to-node encryption enabled,NaN,Cloudformation,NaN,AWS,NaN,[ElasticsearchNodeToNodeEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/ElasticsearchNodeToNodeEncryption.py),NaN
Checkov,CKV_AWS_6,Ensure all Elasticsearch has node-to-node encryption enabled,NaN,Terraform,NaN,AWS,NaN,[ElasticsearchNodeToNodeEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ElasticsearchNodeToNodeEncryption.py),NaN
Checkov,CKV_AWS_6,Ensure all Elasticsearch has node-to-node encryption enabled,NaN,Terraform,NaN,AWS,NaN,[ElasticsearchNodeToNodeEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ElasticsearchNodeToNodeEncryption.py),NaN
Checkov,CKV_AWS_7,Ensure rotation for customer created CMKs is enabled,NaN,Cloudformation,NaN,AWS,NaN,[KMSRotation.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/KMSRotation.py),NaN
Checkov,CKV_AWS_7,Ensure rotation for customer created CMKs is enabled,NaN,Terraform,NaN,AWS,NaN,[KMSRotation.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/KMSRotation.py),NaN
Checkov,CKV_AWS_8,Ensure all data stored in the Launch configuration EBS is securely encrypted,NaN,Cloudformation,NaN,AWS,NaN,[LaunchConfigurationEBSEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/LaunchConfigurationEBSEncryption.py),NaN
Checkov,CKV_AWS_8,Ensure all data stored in the Launch configuration or instance Elastic Blocks Store is securely encrypted,NaN,Terraform,NaN,AWS,NaN,[LaunchConfigurationEBSEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/LaunchConfigurationEBSEncryption.py),NaN
Checkov,CKV_AWS_8,Ensure all data stored in the Launch configuration or instance Elastic Blocks Store is securely encrypted,NaN,Terraform,NaN,AWS,NaN,[LaunchConfigurationEBSEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/LaunchConfigurationEBSEncryption.py),NaN
Checkov,CKV_AWS_9,Ensure IAM password policy expires passwords within 90 days or less,NaN,Terraform,NaN,AWS,NaN,[PasswordPolicyExpiration.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/PasswordPolicyExpiration.py),NaN
Checkov,CKV_AWS_10,Ensure IAM password policy requires minimum length of 14 or greater,NaN,Terraform,NaN,AWS,NaN,[PasswordPolicyLength.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/PasswordPolicyLength.py),NaN
