Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
KICS,bccfa089-89e4-47e0-a0e5-185fe6902220,Response Object With Incorrect Ref (v2),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/bccfa089-89e4-47e0-a0e5-185fe6902220,https://swagger.io/specification/v2/#responses-object
KICS,e9db5fb4-6a84-4abb-b4af-3b94fbdace6d,Responses JSON Reference Does Not Exists (v2),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/e9db5fb4-6a84-4abb-b4af-3b94fbdace6d,https://swagger.io/specification/v2/#responsesDefinitionsObject
KICS,98295b32-ec09-4b5b-89a9-39853197f914,Schema JSON Reference Does Not Exist (v2),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/98295b32-ec09-4b5b-89a9-39853197f914,https://swagger.io/specification/v2/#definitionsObject
KICS,0220e1c5-65d1-49dd-b7c2-cef6d6cb5283,Schema Object Incorrect Ref (v2),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/0220e1c5-65d1-49dd-b7c2-cef6d6cb5283,https://swagger.io/specification/v2/#schema-object
KICS,429b2106-ba37-43ba-9727-7f699cc611e1,Unknown Property (v2),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/429b2106-ba37-43ba-9727-7f699cc611e1,https://swagger.io/specification/v2/
KICS,86b1fa30-9790-4980-994d-a27e0f6f27c1,Cleartext Credentials With Basic Authentication For Operation,NaN,OpenAPI,Access Control,,Medium,https://docs.kics.io/latest/queries/openapi-queries/86b1fa30-9790-4980-994d-a27e0f6f27c1,https://swagger.io/specification/#operation-object
KICS,8db5544e-4874-4baa-9322-e9f75a2d219e,Field 'securityScheme' On Components Is Undefined,NaN,OpenAPI,Access Control,,Medium,https://docs.kics.io/latest/queries/openapi-queries/8db5544e-4874-4baa-9322-e9f75a2d219e,https://swagger.io/specification/#security-scheme-object
KICS,77276d82-4f45-4cf1-8e2b-4d345b936228,Global Security Scheme Using Basic Authentication,NaN,OpenAPI,Access Control,,Medium,https://docs.kics.io/latest/queries/openapi-queries/77276d82-4f45-4cf1-8e2b-4d345b936228,https://swagger.io/specification/#security-scheme-object
KICS,52c0d841-60d6-4a81-88dd-c35fef36d315,Invalid OAuth2 Authorization URL (v3),NaN,OpenAPI,Access Control,,Medium,https://docs.kics.io/latest/queries/openapi-queries/52c0d841-60d6-4a81-88dd-c35fef36d315,https://swagger.io/specification/#oauth-flow-object
KICS,3ba0cca1-b815-47bf-ac62-1e584eb64a05,Invalid OAuth2 Token URL (v3),NaN,OpenAPI,Access Control,,Medium,https://docs.kics.io/latest/queries/openapi-queries/3ba0cca1-b815-47bf-ac62-1e584eb64a05,https://swagger.io/specification/#oauth-flow-object
KICS,39cb32f2-3a42-4af0-8037-82a7a9654b6c,OAuth2 With Implicit Flow,NaN,OpenAPI,Access Control,,Medium,https://docs.kics.io/latest/queries/openapi-queries/39cb32f2-3a42-4af0-8037-82a7a9654b6c,https://swagger.io/specification/#oauth-flows-object
KICS,3979b0a4-532c-4ea7-86e4-34c090eaa4f2,OAuth2 With Password Flow,NaN,OpenAPI,Access Control,,Medium,https://docs.kics.io/latest/queries/openapi-queries/3979b0a4-532c-4ea7-86e4-34c090eaa4f2,https://swagger.io/specification/#oauth-flows-object
KICS,06764426-3c56-407e-981f-caa25db1c149,Security Scheme HTTP Unknown Scheme,NaN,OpenAPI,Access Control,,Medium,https://docs.kics.io/latest/queries/openapi-queries/06764426-3c56-407e-981f-caa25db1c149,https://swagger.io/specification/#security-scheme-object
KICS,2d8c175a-6d90-412b-8b0e-e034ea49a1fe,Global Server Object Uses HTTP,NaN,OpenAPI,Encryption,,Medium,https://docs.kics.io/latest/queries/openapi-queries/2d8c175a-6d90-412b-8b0e-e034ea49a1fe,https://swagger.io/specification/#server-object
KICS,9670f240-7b4d-4955-bd93-edaa9fa38b58,Path Server Object Uses HTTP (v3),NaN,OpenAPI,Encryption,,Medium,https://docs.kics.io/latest/queries/openapi-queries/9670f240-7b4d-4955-bd93-edaa9fa38b58,https://swagger.io/specification/#server-object
KICS,f79b9d26-e945-44e7-98a1-b93f0f7a68a0,Media Type Object Without Schema,NaN,OpenAPI,Insecure Configurations,,Medium,https://docs.kics.io/latest/queries/openapi-queries/f79b9d26-e945-44e7-98a1-b93f0f7a68a0,https://swagger.io/specification/#media-type-object
KICS,8fe1846f-52cc-4413-ace9-1933d7d23672,Parameter Object Without Schema,NaN,OpenAPI,Insecure Configurations,,Medium,https://docs.kics.io/latest/queries/openapi-queries/8fe1846f-52cc-4413-ace9-1933d7d23672,https://swagger.io/specification/#parameter-object
KICS,50de3b5b-6465-4e06-a9b0-b4c2ba34326b,Header Object Without Schema,NaN,OpenAPI,Networking and Firewall,,Medium,https://docs.kics.io/latest/queries/openapi-queries/50de3b5b-6465-4e06-a9b0-b4c2ba34326b,https://swagger.io/specification/#header-object
KICS,40e1d1bf-11a9-4f63-a3a2-a8b84c602839,API Key Exposed In Global Security Scheme,NaN,OpenAPI,Access Control,,Low,https://docs.kics.io/latest/queries/openapi-queries/40e1d1bf-11a9-4f63-a3a2-a8b84c602839,https://swagger.io/specification/#security-scheme-object
KICS,68e5fcac-390c-4939-a373-6074b7be7c71,Security Scheme Using HTTP Basic,NaN,OpenAPI,Access Control,,Low,https://docs.kics.io/latest/queries/openapi-queries/68e5fcac-390c-4939-a373-6074b7be7c71,https://swagger.io/specification/#security-scheme-object
KICS,a4247b11-890b-45df-bf42-350a7a3af9be,Security Scheme Using HTTP Digest,NaN,OpenAPI,Access Control,,Low,https://docs.kics.io/latest/queries/openapi-queries/a4247b11-890b-45df-bf42-350a7a3af9be,https://swagger.io/specification/#security-scheme-object
KICS,f525cc92-9050-4c41-a75c-890dc6f64449,Security Scheme Using HTTP Negotiate,NaN,OpenAPI,Access Control,,Low,https://docs.kics.io/latest/queries/openapi-queries/f525cc92-9050-4c41-a75c-890dc6f64449,https://swagger.io/specification/#security-scheme-object
KICS,1bc3205c-0d60-44e6-84f3-44fbf4dac5b3,Security Scheme Using Oauth 1.0,NaN,OpenAPI,Access Control,,Low,https://docs.kics.io/latest/queries/openapi-queries/1bc3205c-0d60-44e6-84f3-44fbf4dac5b3,https://swagger.io/specification/#security-scheme-object
KICS,462d6a1d-fed9-4d75-bb9e-3de902f35e6e,Undefined Scope 'securityScheme' On 'security' Field On Operations,NaN,OpenAPI,Access Control,,Low,https://docs.kics.io/latest/queries/openapi-queries/462d6a1d-fed9-4d75-bb9e-3de902f35e6e,https://swagger.io/specification/#oauth-flow-object
KICS,23a9e2d9-8738-4556-a71c-2802b6ffa022,Undefined Scope 'securityScheme' On Global 'security' Field,NaN,OpenAPI,Access Control,,Low,https://docs.kics.io/latest/queries/openapi-queries/23a9e2d9-8738-4556-a71c-2802b6ffa022,https://swagger.io/specification/#oauth-flow-object
KICS,9f88c88d-824d-4d9a-b985-e22977046042,Additional Properties Too Permissive,NaN,OpenAPI,Insecure Configurations,,Low,https://docs.kics.io/latest/queries/openapi-queries/9f88c88d-824d-4d9a-b985-e22977046042,https://swagger.io/specification/#schema-object
KICS,a19c3bbd-c056-40d7-9e1c-eeb0634e320d,Additional Properties Too Restrictive,NaN,OpenAPI,Insecure Configurations,,Low,https://docs.kics.io/latest/queries/openapi-queries/a19c3bbd-c056-40d7-9e1c-eeb0634e320d,https://swagger.io/specification/#schema-object
KICS,105e20dd-8449-4d71-95c6-d5dac96639af,Success Response Code Undefined for Trace Operation,NaN,OpenAPI,Networking and Firewall,,Low,https://docs.kics.io/latest/queries/openapi-queries/105e20dd-8449-4d71-95c6-d5dac96639af,https://swagger.io/specification/#operation-object
KICS,d15db953-a553-4b8a-9a14-a3d62ea3d79d,Components Callback Definition Is Unused,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/d15db953-a553-4b8a-9a14-a3d62ea3d79d,https://swagger.io/specification/#components-object
KICS,b05bb927-2df5-43cc-8d7b-6825c0e71625,Components Example Definition Is Unused,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/b05bb927-2df5-43cc-8d7b-6825c0e71625,https://swagger.io/specification/#components-object
KICS,a68da022-e95a-4bc2-97d3-481e0bd6d446,Components Header Definition Is Unused,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/a68da022-e95a-4bc2-97d3-481e0bd6d446,https://swagger.io/specification/#components-object
KICS,c19779a9-5774-4d2f-a3a1-a99831730375,Components Link Definition Is Unused,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/c19779a9-5774-4d2f-a3a1-a99831730375,https://swagger.io/specification/#components-object
KICS,698a464e-bb3e-4ba8-ab5e-e6599b7644a0,Components Parameter Definition Is Unused,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/698a464e-bb3e-4ba8-ab5e-e6599b7644a0,https://swagger.io/specification/#components-object
KICS,6b76f589-9713-44ab-97f5-59a3dba1a285,Components Request Body Definition Is Unused,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/6b76f589-9713-44ab-97f5-59a3dba1a285,https://swagger.io/specification/#components-object
KICS,9c3ea128-7e9a-4b4c-8a32-75ad17a2d3ae,Components Response Definition Is Unused,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/9c3ea128-7e9a-4b4c-8a32-75ad17a2d3ae,https://swagger.io/specification/#components-object
KICS,962fa01e-b791-4dcc-b04a-4a3e7389be5e,Components Schema Definition Is Unused,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/962fa01e-b791-4dcc-b04a-4a3e7389be5e,https://swagger.io/specification/#components-object
KICS,4cd8de87-b595-48b6-ab3c-1904567135ab,Encoding Header 'Content-Type' Improperly Defined,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/4cd8de87-b595-48b6-ab3c-1904567135ab,https://swagger.io/specification/#media-type-object
KICS,cf4a5f45-a27b-49df-843a-9911dbfe71d4,Invalid Media Type Value (v3),NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/cf4a5f45-a27b-49df-843a-9911dbfe71d4,https://swagger.io/specification/#media-type-object
KICS,59c2f769-7cc2-49c8-a3de-4e211135cfab,Property 'allowEmptyValue' Ignored,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/59c2f769-7cc2-49c8-a3de-4e211135cfab,https://swagger.io/specification/#parameter-object
KICS,4190dda7-af03-4cf0-a128-70ac1661ca09,Property 'allowReserved' of Encoding Object Ignored,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/4190dda7-af03-4cf0-a128-70ac1661ca09,https://swagger.io/specification/#encoding-object
KICS,a4dd69b8-49fa-45d2-a060-c76655405b05,Property 'explode' of Encoding Object Ignored,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/a4dd69b8-49fa-45d2-a060-c76655405b05,https://swagger.io/specification/#encoding-object
KICS,d3ea644a-9a5c-4fee-941f-f8a6786c0470,Property 'style' of Encoding Object Ignored,NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/d3ea644a-9a5c-4fee-941f-f8a6786c0470,https://swagger.io/specification/#encoding-object
KICS,a5375be3-521c-43bb-9eab-e2432e368ee4,Unknown Prefix (v3),NaN,OpenAPI,Best Practices,,Info,https://docs.kics.io/latest/queries/openapi-queries/a5375be3-521c-43bb-9eab-e2432e368ee4,https://swagger.io/specification/#media-type-object
KICS,f29904c8-6041-4bca-b043-dfa0546b8079,Callback JSON Reference Does Not Exist,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/f29904c8-6041-4bca-b043-dfa0546b8079,https://swagger.io/specification/#components-object
KICS,ba066cda-e808-450d-92b6-f29109754d45,Callback Object With Incorrect Ref,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/ba066cda-e808-450d-92b6-f29109754d45,https://swagger.io/specification/#callback-object
KICS,151331e2-11f4-4bb6-bd35-9a005e695087,Components Object Fixed Field Key Improperly Named,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/151331e2-11f4-4bb6-bd35-9a005e695087,https://swagger.io/specification/#components-object
KICS,5915c20f-dffa-4cee-b5d4-f457ddc0151a,Empty Array,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/5915c20f-dffa-4cee-b5d4-f457ddc0151a,https://swagger.io/specification/
KICS,cd7a52cf-8d7f-4cfe-bbeb-6306d23f576b,Encoding Map Key Mismatch Schema Defined Properties,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/cd7a52cf-8d7f-4cfe-bbeb-6306d23f576b,https://swagger.io/specification/#media-type-object
KICS,6a2c219f-da5e-4745-941e-5ea8cde23356,Example JSON Reference Does Not Exist,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/6a2c219f-da5e-4745-941e-5ea8cde23356,https://swagger.io/specification/#components-object
KICS,bac56e3c-1f71-4a74-8ae6-2fba07efcddb,Example JSON Reference Outside Components Examples,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/bac56e3c-1f71-4a74-8ae6-2fba07efcddb,https://swagger.io/specification/#reference-object
KICS,376c9390-7e9e-4cb8-a067-fd31c05451fd,Header JSON Reference Does Not Exist,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/376c9390-7e9e-4cb8-a067-fd31c05451fd,https://swagger.io/specification/#components-object
KICS,2d6646f4-2946-420f-8c14-3232d49ae0cb,Header Object With Incorrect Ref,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/2d6646f4-2946-420f-8c14-3232d49ae0cb,https://swagger.io/specification/#responses-object
KICS,26f06397-36d8-4ce7-b993-17711261d777,Invalid Content Type For Multiple Files Upload,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/26f06397-36d8-4ce7-b993-17711261d777,https://swagger.io/docs/specification/describing-request-body/file-upload/
KICS,801f0c6a-a834-4467-89c6-ddecffb46b5a,Link JSON Reference Does Not Exist,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/801f0c6a-a834-4467-89c6-ddecffb46b5a,https://swagger.io/specification/#components-object
KICS,b9db8a10-020c-49ca-88c6-780e5fdb4328,Link Object Incorrect Ref,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/b9db8a10-020c-49ca-88c6-780e5fdb4328,https://swagger.io/specification/#link-object
KICS,c5bb7461-aa57-470b-a714-3bc3d74f4669,Link Object OperationId Does Not Target Operation Object,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/c5bb7461-aa57-470b-a714-3bc3d74f4669,https://swagger.io/specification/#link-object
KICS,60fb6621-9f02-473b-9424-ba9a825747d3,Link Object With Both 'operationId' And 'operationRef',NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/60fb6621-9f02-473b-9424-ba9a825747d3,https://swagger.io/specification/#link-object
KICS,d172a060-8569-4412-8045-3560ebd477e8,Object Without Required Property (v3),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/d172a060-8569-4412-8045-3560ebd477e8,https://swagger.io/specification/
KICS,2e275f16-b627-4d3f-ae73-a6153a23ae8f,Parameter JSON Reference Does Not Exist (v3),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/2e275f16-b627-4d3f-ae73-a6153a23ae8f,https://swagger.io/specification/#components-object
KICS,8bfed1c6-2d59-4924-bc7f-9b9d793ed0df,Parameter Object Content With Multiple Entries,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/8bfed1c6-2d59-4924-bc7f-9b9d793ed0df,https://swagger.io/specification/#parameter-object
KICS,d40f27e6-15fb-4b56-90f8-fc0ff0291c51,Parameter Object With Incorrect Ref (v3),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/d40f27e6-15fb-4b56-90f8-fc0ff0291c51,https://swagger.io/specification/#parameter-object
KICS,31dd6fc0-f274-493b-9614-e063086c19fc,Parameter Object With Schema And Content,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/31dd6fc0-f274-493b-9614-e063086c19fc,https://swagger.io/specification/#parameter-object
KICS,46facedc-f243-4108-ab33-583b807d50b0,Parameter Object With Undefined Type,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/46facedc-f243-4108-ab33-583b807d50b0,https://swagger.io/specification/#parameter-object
KICS,7f203940-39c4-4ea7-91ee-7aba16bca9e2,Property 'allowReserved' Improperly Defined,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/7f203940-39c4-4ea7-91ee-7aba16bca9e2,https://swagger.io/specification/#parameter-object
KICS,ca02f4e8-d3ae-4832-b7db-bb037516d9e7,Request Body JSON Reference Does Not Exist,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/ca02f4e8-d3ae-4832-b7db-bb037516d9e7,https://swagger.io/specification/#components-object
KICS,58f06434-a88c-4f74-826c-db7e10cc7def,Request Body Object With Incorrect Media Type,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/58f06434-a88c-4f74-826c-db7e10cc7def,https://swagger.io/specification/#media-type-object
KICS,0f6cd0ab-c366-4595-84fc-fbd8b9901e4d,Request Body With Incorrect Ref,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/0f6cd0ab-c366-4595-84fc-fbd8b9901e4d,https://swagger.io/specification/#request-body-object
KICS,7a01dfbd-da62-4165-aed7-71349ad42ab4,Response JSON Reference Does Not Exist (v3),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/7a01dfbd-da62-4165-aed7-71349ad42ab4,https://swagger.io/specification/#components-object
KICS,b3871dd8-9333-4d6c-bd52-67eb898b71ab,Response Object With Incorrect Ref (v3),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/b3871dd8-9333-4d6c-bd52-67eb898b71ab,https://swagger.io/specification/#responses-object
KICS,015eac96-6313-43c0-84e5-81b1374fa637,Schema JSON Reference Does Not Exist (v3),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/015eac96-6313-43c0-84e5-81b1374fa637,https://swagger.io/specification/#components-object
KICS,4cac7ace-b0fb-477d-830d-65395d9109d9,Schema Object Incorrect Ref (v3),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/4cac7ace-b0fb-477d-830d-65395d9109d9,https://swagger.io/specification/#schema-object
KICS,d2361d58-361c-49f0-9e50-b957fd608b29,Schema With Both ReadOnly And WriteOnly,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/d2361d58-361c-49f0-9e50-b957fd608b29,https://swagger.io/specification/#schema-object
KICS,ab1263c2-81df-46f0-9f2c-0b62fdb68419,Security Field Undefined,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/ab1263c2-81df-46f0-9f2c-0b62fdb68419,https://swagger.io/specification/#security-requirement-object
KICS,20a482d5-c5d9-4a7a-b7a4-60d0805047b4,Security Operation Field Undefined,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/20a482d5-c5d9-4a7a-b7a4-60d0805047b4,https://swagger.io/specification/#operation-object
KICS,37140f7f-724a-4c87-a536-e9cee1d61533,Security Requirement Object With Wrong Scopes,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/37140f7f-724a-4c87-a536-e9cee1d61533,https://swagger.io/specification/#security-requirement-object
KICS,8aee4754-970d-4c5f-8142-a49dfe388b1a,Server Object Variable Not Used,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/8aee4754-970d-4c5f-8142-a49dfe388b1a,https://swagger.io/specification/#server-variable-object
KICS,a0bf7382-5d5a-4224-924c-3db8466026c9,Server URL Not Absolute,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/a0bf7382-5d5a-4224-924c-3db8466026c9,https://swagger.io/specification/#server-object
KICS,8d0921d6-4131-461f-a253-99e873f8f77e,Server URL Uses Undefined Variables,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/8d0921d6-4131-461f-a253-99e873f8f77e,https://swagger.io/specification/#server-object
KICS,c66ebeaa-676c-40dc-a3ff-3e49395dcd5e,Servers Array Undefined,NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/c66ebeaa-676c-40dc-a3ff-3e49395dcd5e,https://swagger.io/specification/#server-object
KICS,fb7d81e7-4150-48c4-b914-92fc05da6a2f,Unknown Property (v3),NaN,OpenAPI,Structure and Semantics,,Info,https://docs.kics.io/latest/queries/openapi-queries/fb7d81e7-4150-48c4-b914-92fc05da6a2f,https://swagger.io/specification/
KICS,da31d54b-ad54-41dc-95eb-8b3828629213,Global Security Field Has An Empty Array (v2),NaN,OpenAPI,Access Control,,High,-,https://swagger.io/specification/v2/#security-requirement-object
KICS,d674aea4-ba8b-454b-bb97-88a772ea33f0,Global Security Field Has An Empty Array (v3),NaN,OpenAPI,Access Control,,High,https://docs.kics.io/latest/queries/openapi-queries/d674aea4-ba8b-454b-bb97-88a772ea33f0,https://swagger.io/specification/#security-requirement-object
KICS,292919fb-7b26-4454-bee9-ce29094768dd,Global security field has an empty object (v2),NaN,OpenAPI,Access Control,,High,-,https://swagger.io/specification/v2/#security-requirement-object
KICS,543e38f4-1eee-479e-8eb0-15257013aa0a,Global security field has an empty object (v3),NaN,OpenAPI,Access Control,,High,https://docs.kics.io/latest/queries/openapi-queries/543e38f4-1eee-479e-8eb0-15257013aa0a,https://swagger.io/specification/#security-requirement-object
KICS,74703c89-0ea2-49ab-a7db-bf04f19f5a57,Global Security Field Is Undefined (v2),NaN,OpenAPI,Access Control,,High,-,https://swagger.io/specification/v2/#securityRequirementObject
KICS,8af270ce-298b-4405-9922-82a10aee7a4f,Global Security Field Is Undefined (v3),NaN,OpenAPI,Access Control,,High,https://docs.kics.io/latest/queries/openapi-queries/8af270ce-298b-4405-9922-82a10aee7a4f,https://swagger.io/specification/#security-requirement-object
KICS,586abcee-9653-462d-ad7b-2638a32bd6e6,No Global And Operation Security Defined (v2),NaN,OpenAPI,Access Control,,High,-,https://swagger.io/specification/v2/#security-requirement-object
KICS,96729c6b-7400-4d9e-9807-17f00cdde4d2,No Global And Operation Security Defined (v3),NaN,OpenAPI,Access Control,,High,https://docs.kics.io/latest/queries/openapi-queries/96729c6b-7400-4d9e-9807-17f00cdde4d2,https://swagger.io/specification/#security-requirement-object
KICS,5d29effc-5d68-481f-9721-d74e5919226b,Security Field On Operations Has An Empty Array (v2),NaN,OpenAPI,Access Control,,High,-,https://swagger.io/specification/v2/#operation-object
KICS,663c442d-f918-4f62-b096-0bf5dcbeb655,Security Field On Operations Has An Empty Array (v3),NaN,OpenAPI,Access Control,,High,https://docs.kics.io/latest/queries/openapi-queries/663c442d-f918-4f62-b096-0bf5dcbeb655,https://swagger.io/specification/#operation-object
KICS,74581e3b-1d55-4323-a139-5959a7b3abc5,Security Field On Operations Has An Empty Object Definition (v2),NaN,OpenAPI,Access Control,,High,-,https://swagger.io/specification/v2/#operation-object
KICS,baade968-7467-41e4-bf22-83ca222f5800,Security Field On Operations Has An Empty Object Definition (v3),NaN,OpenAPI,Access Control,,High,https://docs.kics.io/latest/queries/openapi-queries/baade968-7467-41e4-bf22-83ca222f5800,https://swagger.io/specification/#operation-object
KICS,99eb2c95-2040-4104-9e7c-e16f7474d218,Array Without Maximum Number of Items (v2),NaN,OpenAPI,Insecure Configurations,,Medium,-,https://swagger.io/specification/v2/#parameterObject
KICS,6998389e-66b2-473d-8d05-c8d71ac4d04d,Array Without Maximum Number of Items (v3),NaN,OpenAPI,Insecure Configurations,,Medium,https://docs.kics.io/latest/queries/openapi-queries/6998389e-66b2-473d-8d05-c8d71ac4d04d,https://swagger.io/specification/#schema-object
KICS,3d28f751-bc18-4f83-ace0-216b6086410b,JSON Object Schema Without Properties (v2),NaN,OpenAPI,Insecure Configurations,,Medium,-,https://swagger.io/specification/v2/#schemaObject
KICS,9d967a2b-9d64-41a6-abea-dfc4960299bd,JSON Object Schema Without Properties (v3),NaN,OpenAPI,Insecure Configurations,,Medium,https://docs.kics.io/latest/queries/openapi-queries/9d967a2b-9d64-41a6-abea-dfc4960299bd,https://swagger.io/specification/#schema-object
KICS,62d52544-82ef-4b75-8308-cad49d50212b,JSON Object Schema Without Type (v2),NaN,OpenAPI,Insecure Configurations,,Medium,-,https://swagger.io/specification/v2/#schemaObject
KICS,e2ffa504-d22a-4c94-b6c5-f661849d2db7,JSON Object Schema Without Type (v3),NaN,OpenAPI,Insecure Configurations,,Medium,https://docs.kics.io/latest/queries/openapi-queries/e2ffa504-d22a-4c94-b6c5-f661849d2db7,https://swagger.io/specification/#schema-object
KICS,afde15cf-9444-4126-8c62-41cd79db1d1d,Pattern Undefined (v2),NaN,OpenAPI,Insecure Configurations,,Medium,-,https://swagger.io/specification/v2/#schemaObject
KICS,00b78adf-b83f-419c-8ed8-c6018441dd3a,Pattern Undefined (v3),NaN,OpenAPI,Insecure Configurations,,Medium,https://docs.kics.io/latest/queries/openapi-queries/00b78adf-b83f-419c-8ed8-c6018441dd3a,https://swagger.io/specification/#schema-object
KICS,967575e5-eb44-4c24-aadb-7e33608ed30a,Schema Object is Empty (v2),NaN,OpenAPI,Insecure Configurations,,Medium,-,https://swagger.io/specification/v2/#schemaObject
KICS,500ce696-d501-41dd-86eb-eceb011a386f,Schema Object is Empty (v3),NaN,OpenAPI,Insecure Configurations,,Medium,https://docs.kics.io/latest/queries/openapi-queries/500ce696-d501-41dd-86eb-eceb011a386f,https://swagger.io/specification/#schema-object
KICS,31afbcb7-70e0-48bb-a31a-3374f95cf859,Response on operations that should have a body has undefined schema (v2),NaN,OpenAPI,Networking and Firewall,,Medium,-,https://swagger.io/specification/v2/#responses-object
KICS,a92be1d5-d762-484a-86d6-8cd0907ba100,Response on operations that should have a body has undefined schema (v3),NaN,OpenAPI,Networking and Firewall,,Medium,https://docs.kics.io/latest/queries/openapi-queries/a92be1d5-d762-484a-86d6-8cd0907ba100,https://swagger.io/docs/specification/describing-responses/
KICS,533a0d13-6e89-4551-ae33-bce14e5849c1,API Key Exposed In Global Security (v2),NaN,OpenAPI,Access Control,,Low,-,https://swagger.io/specification/v2/#securityDefinitionsObject
